day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;39100;ASH_COATED_OSMIUM;9993;15;9990;28;;;10009;15;10011;28;;;10001.0;257.125
0;39200;INTARIAN_PEPPER_ROOT;12033;9;12030;16;;;12046;9;12049;16;;;12039.5;2574.0
0;39200;ASH_COATED_OSMIUM;9993;13;9990;21;;;10009;13;10011;21;;;10001.0;253.4375
0;39300;ASH_COATED_OSMIUM;10002;10;9993;10;9990;24;10009;10;;;;;10005.5;255.75
0;39300;INTARIAN_PEPPER_ROOT;;;;;;;12049;23;;;;;12049.0;2582.0
0;39400;INTARIAN_PEPPER_ROOT;12033;9;12030;20;;;12049;20;;;;;12041.0;2590.0
0;39400;ASH_COATED_OSMIUM;9993;10;;;;;;;;;;;9993.0;263.125
0;39500;ASH_COATED_OSMIUM;9993;10;9991;29;;;10012;29;;;;;10002.5;255.1875
0;39500;INTARIAN_PEPPER_ROOT;12033;8;12030;24;;;12046;8;12049;24;;;12039.5;2598.0
0;39600;INTARIAN_PEPPER_ROOT;12033;12;12030;16;;;12046;12;12049;16;;;12039.5;2606.0
0;39600;ASH_COATED_OSMIUM;9993;15;9991;30;;;10009;15;10012;30;;;10001.0;252.1875
0;39700;ASH_COATED_OSMIUM;9993;15;;;;;10009;15;10012;29;;;10001.0;240.90625
0;39700;INTARIAN_PEPPER_ROOT;12033;10;;;;;12049;16;;;;;12041.0;2614.0
0;39800;INTARIAN_PEPPER_ROOT;12033;10;12030;17;;;12036;4;12046;10;12049;17;12034.5;2622.0
0;39800;ASH_COATED_OSMIUM;9994;10;9991;22;;;10010;10;10012;22;;;10002.0;229.8125
0;39900;ASH_COATED_OSMIUM;9994;12;;;;;10010;12;;;;;10002.0;231.96875
0;39900;INTARIAN_PEPPER_ROOT;12030;25;;;;;12046;9;12049;25;;;12038.0;2630.0
0;40000;INTARIAN_PEPPER_ROOT;12033;10;12030;24;;;12047;10;;;;;12040.0;2638.0
0;40000;ASH_COATED_OSMIUM;9993;15;9991;25;;;10009;15;;;;;10001.0;240.9375
0;40100;ASH_COATED_OSMIUM;9994;10;9991;30;;;10010;10;10012;30;;;10002.0;233.5625
0;40100;INTARIAN_PEPPER_ROOT;12034;10;12031;23;;;12050;23;;;;;12042.0;2646.0
0;40200;INTARIAN_PEPPER_ROOT;12034;9;12031;18;;;;;;;;;12034.0;2654.0
0;40200;ASH_COATED_OSMIUM;9994;12;9991;24;;;10010;12;10012;24;;;10002.0;235.15625
0;40300;ASH_COATED_OSMIUM;9994;10;9991;29;;;10010;10;10012;29;;;10002.0;220.125
0;40300;INTARIAN_PEPPER_ROOT;12034;11;12031;20;;;12047;11;12050;20;;;12040.5;2662.0
0;40400;INTARIAN_PEPPER_ROOT;12034;9;;;;;12050;15;;;;;12042.0;2670.0
0;40400;ASH_COATED_OSMIUM;9993;12;9991;23;;;10009;12;10012;23;;;10001.0;248.84375
0;40500;ASH_COATED_OSMIUM;9993;14;9990;21;;;10009;14;10011;21;;;10001.0;260.6875
0;40500;INTARIAN_PEPPER_ROOT;12034;9;12031;19;;;;;;;;;12034.0;2678.0
0;40600;INTARIAN_PEPPER_ROOT;12031;25;;;;;12043;12;12047;11;12050;25;12037.0;2686.0
0;40600;ASH_COATED_OSMIUM;9993;15;9990;28;;;10009;15;;;;;10001.0;264.96875
0;40700;ASH_COATED_OSMIUM;9993;10;;;;;10011;29;;;;;10002.0;266.9375
0;40700;INTARIAN_PEPPER_ROOT;12034;12;12031;22;;;12047;12;12050;22;;;12040.5;2694.0
0;40800;INTARIAN_PEPPER_ROOT;12034;10;12031;22;;;12047;10;12050;22;;;12040.5;2702.0
0;40800;ASH_COATED_OSMIUM;9993;12;9990;21;;;10009;12;10011;21;;;10001.0;262.0625
0;40900;ASH_COATED_OSMIUM;9993;12;9990;25;;;10009;12;10011;25;;;10001.0;275.34375
0;40900;INTARIAN_PEPPER_ROOT;12034;9;12031;25;;;12047;9;12050;25;;;12040.5;2710.0
0;41000;INTARIAN_PEPPER_ROOT;12034;12;12031;15;;;12048;12;12051;15;;;12041.0;2718.0
0;41000;ASH_COATED_OSMIUM;9993;10;;;;;10009;10;10011;20;;;10001.0;271.125
0;41100;ASH_COATED_OSMIUM;9993;13;9990;23;;;10009;13;10011;23;;;10001.0;274.71875
0;41100;INTARIAN_PEPPER_ROOT;12035;11;12032;17;;;12048;11;12051;17;;;12041.5;2726.0
0;41200;INTARIAN_PEPPER_ROOT;12035;9;12032;21;;;;;;;;;12035.0;2734.0
0;41200;ASH_COATED_OSMIUM;9992;12;;;;;10008;12;10011;20;;;10000.0;286.25
0;41300;ASH_COATED_OSMIUM;;;;;;;10008;14;10011;27;;;10008.0;301.125
0;41300;INTARIAN_PEPPER_ROOT;12035;10;12032;17;;;12048;10;12051;17;;;12041.5;2742.0
0;41400;INTARIAN_PEPPER_ROOT;12035;10;12032;20;;;12051;20;;;;;12043.0;2750.0
0;41400;ASH_COATED_OSMIUM;9993;12;;;;;10009;12;10011;29;;;10001.0;273.40625
0;41500;ASH_COATED_OSMIUM;9993;14;;;;;;;;;;;9993.0;280.25
0;41500;INTARIAN_PEPPER_ROOT;12035;10;;;;;12051;25;;;;;12043.0;2758.0
0;41600;INTARIAN_PEPPER_ROOT;12035;8;12032;18;;;12051;18;;;;;12043.0;2766.0
0;41600;ASH_COATED_OSMIUM;9992;14;9990;26;;;10011;26;;;;;10001.5;284.53125
0;41700;ASH_COATED_OSMIUM;9992;14;9990;23;;;10008;14;10011;23;;;10000.0;299.40625
0;41700;INTARIAN_PEPPER_ROOT;12035;11;12032;18;;;12048;11;12051;18;;;12041.5;2774.0
0;41800;INTARIAN_PEPPER_ROOT;12035;10;;;;;12048;10;12051;16;;;12041.5;2782.0
0;41800;ASH_COATED_OSMIUM;9989;21;;;;;10008;11;;;;;9998.5;334.0625
0;41900;ASH_COATED_OSMIUM;9993;14;9990;28;;;10009;14;10011;28;;;10001.0;300.34375
0;41900;INTARIAN_PEPPER_ROOT;12035;9;;;;;12048;9;12051;18;;;12041.5;2790.0
0;42000;INTARIAN_PEPPER_ROOT;12035;12;12032;24;;;;;;;;;12035.0;2798.0
0;42000;ASH_COATED_OSMIUM;9993;15;9990;27;;;10009;15;10011;27;;;10001.0;281.46875
0;42100;INTARIAN_PEPPER_ROOT;12036;9;12033;18;;;12049;9;;;;;12042.5;2806.0
0;42100;ASH_COATED_OSMIUM;9993;15;9990;22;;;10009;15;10011;22;;;10001.0;291.875
0;42200;INTARIAN_PEPPER_ROOT;12033;24;;;;;12049;10;12052;24;;;12041.0;2814.0
0;42200;ASH_COATED_OSMIUM;9990;22;;;;;10011;22;;;;;10000.5;307.0625
0;42300;INTARIAN_PEPPER_ROOT;12036;10;;;;;12049;10;12052;19;;;12042.5;2822.0
0;42300;ASH_COATED_OSMIUM;9993;10;9990;20;;;10009;10;;;;;10001.0;296.46875
0;42400;INTARIAN_PEPPER_ROOT;12036;11;12033;21;;;;;;;;;12036.0;2830.0
0;42400;ASH_COATED_OSMIUM;9993;11;9990;26;;;10002;4;10009;11;;;9997.5;276.28125
0;42500;ASH_COATED_OSMIUM;9993;10;9991;24;;;10009;10;10012;24;;;10001.0;273.40625
0;42500;INTARIAN_PEPPER_ROOT;12036;10;12033;23;;;12049;10;;;;;12042.5;2838.0
0;42600;ASH_COATED_OSMIUM;9993;12;9991;28;;;10009;12;10012;28;;;10001.0;253.25
0;42600;INTARIAN_PEPPER_ROOT;12036;10;12033;19;;;12049;10;;;;;12042.5;2846.0
0;42700;ASH_COATED_OSMIUM;9994;12;;;;;10010;12;10012;23;;;10002.0;242.875
0;42700;INTARIAN_PEPPER_ROOT;12036;9;12033;19;;;12049;9;;;;;12042.5;2854.0
0;42800;ASH_COATED_OSMIUM;9994;14;;;;;10010;14;10012;29;;;10002.0;241.21875
0;42800;INTARIAN_PEPPER_ROOT;12033;15;;;;;12052;15;;;;;12042.5;2862.0
0;42900;ASH_COATED_OSMIUM;9993;13;9991;20;;;10009;13;10012;20;;;10001.0;260.15625
0;42900;INTARIAN_PEPPER_ROOT;12036;10;12033;22;;;12052;22;;;;;12044.0;2870.0
0;43000;ASH_COATED_OSMIUM;9993;10;;;;;10009;10;10012;26;;;10001.0;269.625
0;43000;INTARIAN_PEPPER_ROOT;12036;10;12033;24;;;12050;10;12053;24;;;12043.0;2878.0
0;43100;ASH_COATED_OSMIUM;9993;11;9991;24;;;10012;24;;;;;10002.5;267.6875
0;43100;INTARIAN_PEPPER_ROOT;12037;12;12034;21;;;12053;21;;;;;12045.0;2886.0
0;43200;INTARIAN_PEPPER_ROOT;12037;10;12034;25;;;12050;10;12053;25;;;12043.5;2894.0
0;43200;ASH_COATED_OSMIUM;9993;13;9991;29;;;10009;13;10012;29;;;10001.0;268.40625
0;43300;INTARIAN_PEPPER_ROOT;12037;12;;;;;12053;16;;;;;12045.0;2902.0
0;43300;ASH_COATED_OSMIUM;9993;15;;;;;10009;15;10011;20;;;10001.0;276.78125
0;43400;INTARIAN_PEPPER_ROOT;12037;8;12034;16;;;12053;16;;;;;12045.0;2910.0
0;43400;ASH_COATED_OSMIUM;9993;11;9991;22;;;10009;11;;;;;10001.0;276.6875
0;43500;INTARIAN_PEPPER_ROOT;12037;11;12034;16;;;12050;11;12053;16;;;12043.5;2918.0
0;43500;ASH_COATED_OSMIUM;9993;15;9991;24;;;10009;15;10012;24;;;10001.0;265.5
0;43600;INTARIAN_PEPPER_ROOT;12037;9;12034;25;;;12039;4;12053;25;;;12038.0;2926.0
0;43600;ASH_COATED_OSMIUM;9993;14;9990;22;;;10009;14;10011;22;;;10001.0;303.75
0;43700;ASH_COATED_OSMIUM;9990;29;;;;;10011;29;;;;;10000.5;305.625
0;43700;INTARIAN_PEPPER_ROOT;12037;10;12034;17;;;12050;10;;;;;12043.5;2934.0
0;43800;ASH_COATED_OSMIUM;9993;12;;;;;10009;12;;;;;10001.0;291.6875
0;43800;INTARIAN_PEPPER_ROOT;12037;11;;;;;12050;11;12053;22;;;12043.5;2942.0
0;43900;INTARIAN_PEPPER_ROOT;12037;11;;;;;12050;11;;;;;12043.5;2950.0
0;43900;ASH_COATED_OSMIUM;9993;12;9991;24;;;10009;12;10012;24;;;10001.0;278.75
0;44000;INTARIAN_PEPPER_ROOT;12037;9;12034;22;;;12051;9;12054;22;;;12044.0;2958.0
0;44000;ASH_COATED_OSMIUM;;;;;;;10009;15;;;;;10009.0;295.5625
0;44100;ASH_COATED_OSMIUM;9990;22;;;;;10009;14;;;;;9999.5;298.3125
0;44100;INTARIAN_PEPPER_ROOT;12038;8;12035;22;;;12054;22;;;;;12046.0;2966.0
0;44200;ASH_COATED_OSMIUM;9993;11;;;;;10009;11;;;;;10001.0;294.25
0;44200;INTARIAN_PEPPER_ROOT;12038;11;12035;23;;;12051;11;12054;23;;;12044.5;2974.0
0;44300;INTARIAN_PEPPER_ROOT;12038;11;12035;25;;;12051;11;;;;;12044.5;2982.0
0;44300;ASH_COATED_OSMIUM;9993;14;9991;24;;;10009;14;10012;24;;;10001.0;285.4375
0;44400;INTARIAN_PEPPER_ROOT;12035;25;;;;;12051;8;12054;25;;;12043.0;2990.0
0;44400;ASH_COATED_OSMIUM;9993;12;9991;25;;;10009;12;;;;;10001.0;265.0625
0;44500;ASH_COATED_OSMIUM;;;;;;;10010;12;10012;30;;;10010.0;257.375
0;44500;INTARIAN_PEPPER_ROOT;12038;10;;;;;12051;10;12054;21;;;12044.5;2998.0
0;44600;ASH_COATED_OSMIUM;9993;11;9991;21;;;10009;11;;;;;10001.0;267.5625
0;44600;INTARIAN_PEPPER_ROOT;12038;11;12035;23;;;12051;11;;;;;12044.5;3006.0
0;44700;INTARIAN_PEPPER_ROOT;;;;;;;12051;12;;;;;12051.0;3014.0
0;44700;ASH_COATED_OSMIUM;9993;11;9991;25;;;10009;11;10012;25;;;10001.0;271.5
0;44800;INTARIAN_PEPPER_ROOT;12038;12;;;;;12051;12;12054;19;;;12044.5;3022.0
0;44800;ASH_COATED_OSMIUM;9993;14;9991;25;;;9999;4;10012;25;;;9996.0;280.4375
0;44900;ASH_COATED_OSMIUM;9993;15;9990;21;;;10009;15;10011;21;;;10001.0;300.875
0;44900;INTARIAN_PEPPER_ROOT;12038;11;;;;;12051;11;12054;15;;;12044.5;3030.0
0;45000;ASH_COATED_OSMIUM;9992;13;;;;;10011;27;;;;;10001.5;329.9375
0;45000;INTARIAN_PEPPER_ROOT;12038;8;12035;19;;;12055;19;;;;;12046.5;3038.0
0;45100;INTARIAN_PEPPER_ROOT;12039;11;12036;22;;;;;;;;;12039.0;3046.0
0;45100;ASH_COATED_OSMIUM;9992;10;9990;27;;;10008;10;10011;27;;;10000.0;333.59375
0;45200;INTARIAN_PEPPER_ROOT;12039;12;12036;23;;;12052;12;;;;;12045.5;3054.0
0;45200;ASH_COATED_OSMIUM;9992;14;9990;20;;;10011;20;;;;;10001.5;331.75
0;45300;ASH_COATED_OSMIUM;9992;14;9990;23;;;9998;6;10002;3;10008;14;9995.0;328.09375
0;45300;INTARIAN_PEPPER_ROOT;12039;10;12036;25;;;12052;10;12055;25;;;12045.5;3062.0
0;45400;ASH_COATED_OSMIUM;9990;25;;;;;10011;25;;;;;10000.5;338.09375
0;45400;INTARIAN_PEPPER_ROOT;12039;11;12036;16;;;12052;11;12055;16;;;12045.5;3070.0
0;45500;INTARIAN_PEPPER_ROOT;12039;12;12036;25;;;12052;12;12055;25;;;12045.5;3078.0
0;45500;ASH_COATED_OSMIUM;9992;10;9990;20;;;10008;10;10011;20;;;10000.0;347.53125
0;45600;INTARIAN_PEPPER_ROOT;12036;23;;;;;12052;9;12055;23;;;12044.0;3086.0
0;45600;ASH_COATED_OSMIUM;9989;23;;;;;10008;15;10010;23;;;9998.5;362.0625
0;45700;ASH_COATED_OSMIUM;9992;12;;;;;10011;21;;;;;10001.5;353.21875
0;45700;INTARIAN_PEPPER_ROOT;12039;9;12036;25;;;12052;9;;;;;12045.5;3094.0
0;45800;ASH_COATED_OSMIUM;9991;10;9989;30;;;10007;10;;;;;9999.0;387.28125
0;45800;INTARIAN_PEPPER_ROOT;12039;10;12036;22;;;12052;10;12055;22;;;12045.5;3102.0
0;45900;INTARIAN_PEPPER_ROOT;12039;9;12036;23;;;12052;9;12055;23;;;12045.5;3110.0
0;45900;ASH_COATED_OSMIUM;9992;15;9989;25;;;10008;15;10010;25;;;10000.0;376.6875
0;46000;INTARIAN_PEPPER_ROOT;12039;9;12036;22;;;12056;22;;;;;12047.5;3118.0
0;46000;ASH_COATED_OSMIUM;9991;13;9989;23;;;10001;4;10010;23;;;9996.0;389.15625
0;46100;ASH_COATED_OSMIUM;9989;25;;;;;10007;12;10010;25;;;9998.0;381.25
0;46100;INTARIAN_PEPPER_ROOT;12040;12;12037;23;;;12056;23;;;;;12048.0;3126.0
0;46200;ASH_COATED_OSMIUM;9992;10;9989;24;;;10008;10;10010;24;;;10000.0;367.3125
0;46200;INTARIAN_PEPPER_ROOT;12040;10;12037;15;;;12056;15;;;;;12048.0;3134.0
0;46300;INTARIAN_PEPPER_ROOT;12040;10;12037;21;;;12056;21;;;;;12048.0;3142.0
0;46300;ASH_COATED_OSMIUM;9989;26;;;;;10008;12;10010;26;;;9998.5;362.875
0;46400;INTARIAN_PEPPER_ROOT;;;;;;;12053;11;12056;20;;;12053.0;3150.0
0;46400;ASH_COATED_OSMIUM;9992;11;9989;24;;;10008;11;;;;;10000.0;360.90625
0;46500;ASH_COATED_OSMIUM;9992;13;9989;29;;;10008;13;10010;29;;;10000.0;367.40625
0;46500;INTARIAN_PEPPER_ROOT;12040;10;12037;22;;;12053;10;12056;22;;;12046.5;3158.0
0;46600;INTARIAN_PEPPER_ROOT;12040;11;12037;17;;;12053;11;12056;17;;;12046.5;3166.0
0;46600;ASH_COATED_OSMIUM;9991;11;9989;28;;;10010;28;;;;;10000.5;384.5
0;46700;INTARIAN_PEPPER_ROOT;12040;10;12037;20;;;12053;10;12056;20;;;12046.5;3174.0
0;46700;ASH_COATED_OSMIUM;9989;29;;;;;10007;14;10010;29;;;9998.0;399.90625
0;46800;INTARIAN_PEPPER_ROOT;12040;10;12037;21;;;12053;10;12056;21;;;12046.5;3182.0
0;46800;ASH_COATED_OSMIUM;9988;25;;;;;10007;13;10009;25;;;9997.5;414.21875
0;46900;ASH_COATED_OSMIUM;9991;11;9989;29;;;10007;11;10010;29;;;9999.0;397.71875
0;46900;INTARIAN_PEPPER_ROOT;12044;9;12040;12;12037;19;12056;19;;;;;12050.0;3190.0
0;47000;ASH_COATED_OSMIUM;9991;14;9989;22;;;10007;14;;;;;9999.0;399.15625
0;47000;INTARIAN_PEPPER_ROOT;12040;8;12037;17;;;12054;8;12057;17;;;12047.0;3198.0
0;47100;ASH_COATED_OSMIUM;9992;15;9989;22;;;10008;15;10010;22;;;10000.0;371.4375
0;47100;INTARIAN_PEPPER_ROOT;12041;11;12038;24;;;12054;11;12057;24;;;12047.5;3206.0
0;47200;ASH_COATED_OSMIUM;9991;15;9989;21;;;10001;2;10007;15;10010;21;9996.0;399.28125
0;47200;INTARIAN_PEPPER_ROOT;12038;16;;;;;12054;9;;;;;12046.0;3214.0
0;47300;ASH_COATED_OSMIUM;9991;10;9988;21;;;10007;10;;;;;9999.0;400.375
0;47300;INTARIAN_PEPPER_ROOT;12041;12;12038;18;;;12054;12;;;;;12047.5;3222.0
0;47400;ASH_COATED_OSMIUM;9988;22;;;;;10007;11;10009;22;;;9997.5;405.84375
0;47400;INTARIAN_PEPPER_ROOT;12041;9;12038;25;;;;;;;;;12041.0;3230.0
0;47500;ASH_COATED_OSMIUM;9987;21;;;;;10006;12;;;;;9996.5;439.875
0;47500;INTARIAN_PEPPER_ROOT;12041;12;12038;25;;;12054;12;12057;25;;;12047.5;3238.0
0;47600;ASH_COATED_OSMIUM;9990;11;9988;21;;;10009;21;;;;;9999.5;435.0625
0;47600;INTARIAN_PEPPER_ROOT;12041;12;;;;;12054;12;;;;;12047.5;3246.0
0;47700;INTARIAN_PEPPER_ROOT;12041;11;12038;23;;;12044;4;12054;11;;;12042.5;3254.0
0;47700;ASH_COATED_OSMIUM;9990;11;9988;23;;;10000;5;10006;11;;;9995.0;431.4375
0;47800;INTARIAN_PEPPER_ROOT;12041;11;12038;20;;;12054;11;12057;20;;;12047.5;3262.0
0;47800;ASH_COATED_OSMIUM;9990;10;9988;20;;;10006;10;;;;;9998.0;419.09375
0;47900;INTARIAN_PEPPER_ROOT;12041;12;;;;;12054;12;12057;17;;;12047.5;3270.0
0;47900;ASH_COATED_OSMIUM;9988;23;;;;;10009;23;;;;;9998.5;411.5625
0;48000;INTARIAN_PEPPER_ROOT;12041;10;12038;18;;;12055;10;12058;18;;;12048.0;3278.0
0;48000;ASH_COATED_OSMIUM;9990;14;9988;26;;;10006;14;10009;26;;;9998.0;413.46875
0;48100;ASH_COATED_OSMIUM;9990;11;9988;29;;;10006;11;10009;29;;;9998.0;413.65625
0;48100;INTARIAN_PEPPER_ROOT;12042;10;12039;24;;;12058;24;;;;;12050.0;3286.0
0;48200;INTARIAN_PEPPER_ROOT;12042;9;12039;20;;;12055;9;12058;20;;;12048.5;3294.0
0;48200;ASH_COATED_OSMIUM;9990;15;9988;26;;;10006;15;10009;26;;;9998.0;413.9375
0;48300;ASH_COATED_OSMIUM;9988;20;;;;;10006;15;10009;20;;;9997.0;410.40625
0;48300;INTARIAN_PEPPER_ROOT;12042;10;;;;;12055;10;12058;23;;;12048.5;3302.0
0;48400;INTARIAN_PEPPER_ROOT;12042;9;;;;;12055;9;12058;20;;;12048.5;3310.0
0;48400;ASH_COATED_OSMIUM;9990;11;9988;30;;;10009;30;;;;;9999.5;421.90625
0;48500;ASH_COATED_OSMIUM;9990;14;9988;29;;;10006;14;10009;29;;;9998.0;397.109375
0;48500;INTARIAN_PEPPER_ROOT;12042;10;;;;;12058;24;;;;;12050.0;3318.0
0;48600;INTARIAN_PEPPER_ROOT;12042;10;;;;;12055;10;12058;19;;;12048.5;3326.0
0;48600;ASH_COATED_OSMIUM;9990;14;9988;26;;;10006;14;10009;26;;;9998.0;403.859375
0;48700;ASH_COATED_OSMIUM;9990;13;9988;22;;;10006;13;10009;22;;;9998.0;404.546875
0;48700;INTARIAN_PEPPER_ROOT;12042;8;12039;16;;;12055;8;12058;16;;;12048.5;3334.0
0;48800;INTARIAN_PEPPER_ROOT;12039;18;;;;;12051;9;12055;12;12058;18;12045.0;3342.0
0;48800;ASH_COATED_OSMIUM;9990;10;9988;28;;;10006;10;10009;28;;;9998.0;397.078125
0;48900;ASH_COATED_OSMIUM;9988;22;;;;;10007;15;10009;22;;;9997.5;392.328125
0;48900;INTARIAN_PEPPER_ROOT;12046;5;12039;25;;;12055;8;12058;25;;;12050.5;3350.0
0;49000;INTARIAN_PEPPER_ROOT;12042;9;;;;;12056;9;;;;;12049.0;3358.0
0;49000;ASH_COATED_OSMIUM;9991;12;;;;;10009;28;;;;;10000.0;392.15625
0;49100;ASH_COATED_OSMIUM;10000;10;9991;13;9988;30;10007;13;10009;30;;;10003.5;387.046875
0;49100;INTARIAN_PEPPER_ROOT;12043;8;12040;18;;;12056;8;12059;18;;;12049.5;3366.0
0;49200;INTARIAN_PEPPER_ROOT;12043;12;12040;15;;;12056;12;12059;15;;;12049.5;3374.0
0;49200;ASH_COATED_OSMIUM;9990;11;;;;;10006;11;;;;;9998.0;411.8125
0;49300;ASH_COATED_OSMIUM;9990;12;9987;29;;;10008;29;;;;;9999.0;433.09375
0;49300;INTARIAN_PEPPER_ROOT;12046;12;12043;12;;;12056;12;12059;20;;;12051.0;3382.0
0;49400;INTARIAN_PEPPER_ROOT;12043;12;12040;23;;;12056;12;12059;23;;;12049.5;3390.0
0;49400;ASH_COATED_OSMIUM;9990;13;9987;22;;;10006;13;;;;;9998.0;438.6875
0;49500;ASH_COATED_OSMIUM;9990;12;9987;24;;;10006;12;10008;24;;;9998.0;456.96875
0;49500;INTARIAN_PEPPER_ROOT;12043;12;12040;17;;;12056;12;12059;17;;;12049.5;3398.0
0;49600;INTARIAN_PEPPER_ROOT;12043;12;12040;22;;;12056;12;12059;22;;;12049.5;3406.0
0;49600;ASH_COATED_OSMIUM;9990;15;9988;28;;;10006;15;10009;28;;;9998.0;449.125
0;49700;ASH_COATED_OSMIUM;9990;13;9988;21;;;10006;13;10009;21;;;9998.0;450.625
0;49700;INTARIAN_PEPPER_ROOT;12043;12;;;;;12056;12;12059;17;;;12049.5;3414.0
0;49800;INTARIAN_PEPPER_ROOT;12043;9;12040;23;;;12046;3;12056;9;12059;23;12044.5;3422.0
0;49800;ASH_COATED_OSMIUM;9991;15;;;;;10009;20;;;;;10000.0;422.5
0;49900;ASH_COATED_OSMIUM;9991;14;;;;;10007;14;;;;;9999.0;411.6875
0;49900;INTARIAN_PEPPER_ROOT;12043;8;12040;22;;;12056;8;12059;22;;;12049.5;3430.0
0;50000;INTARIAN_PEPPER_ROOT;12043;8;12040;18;;;;;;;;;12043.0;3438.0
0;50000;ASH_COATED_OSMIUM;9988;24;;;;;10007;12;10009;24;;;9997.5;416.3125
0;50100;ASH_COATED_OSMIUM;9991;14;9988;22;;;10007;14;10009;22;;;9999.0;423.34375
0;50100;INTARIAN_PEPPER_ROOT;12044;10;;;;;12057;10;;;;;12050.5;3446.0
0;50200;INTARIAN_PEPPER_ROOT;;;;;;;12057;10;12060;17;;;12057.0;3454.0
0;50200;ASH_COATED_OSMIUM;9988;28;;;;;10007;12;10009;28;;;9997.5;429.0625
0;50300;ASH_COATED_OSMIUM;9990;12;9988;23;;;10006;12;;;;;9998.0;437.53125
0;50300;INTARIAN_PEPPER_ROOT;12044;10;;;;;12057;10;12060;20;;;12050.5;3462.0
0;50400;INTARIAN_PEPPER_ROOT;12044;12;12041;16;;;12057;12;12060;16;;;12050.5;3470.0
0;50400;ASH_COATED_OSMIUM;9991;15;;;;;10007;15;10009;21;;;9999.0;431.125
0;50500;ASH_COATED_OSMIUM;9990;13;;;;;10006;13;10009;27;;;9998.0;436.65625
0;50500;INTARIAN_PEPPER_ROOT;12044;11;12041;25;;;12057;11;12060;25;;;12050.5;3478.0
0;50600;INTARIAN_PEPPER_ROOT;12041;15;;;;;12057;11;;;;;12049.0;3486.0
0;50600;ASH_COATED_OSMIUM;9988;22;;;;;10006;14;10009;22;;;9997.0;440.875
0;50700;ASH_COATED_OSMIUM;9990;15;9988;20;;;10006;15;10009;20;;;9998.0;439.0625
0;50700;INTARIAN_PEPPER_ROOT;12044;10;12041;18;;;12057;10;12060;18;;;12050.5;3494.0
0;50800;INTARIAN_PEPPER_ROOT;12044;9;12041;23;;;12060;23;;;;;12052.0;3502.0
0;50800;ASH_COATED_OSMIUM;9990;14;;;;;10006;14;10009;26;;;9998.0;437.8125
0;50900;ASH_COATED_OSMIUM;9990;11;9988;30;;;10006;11;;;;;9998.0;450.4375
0;50900;INTARIAN_PEPPER_ROOT;12044;10;12041;15;;;12057;10;12060;15;;;12050.5;3510.0
0;51000;INTARIAN_PEPPER_ROOT;12044;12;;;;;12058;12;12061;21;;;12051.0;3518.0
0;51000;ASH_COATED_OSMIUM;9987;23;;;;;10008;23;;;;;9997.5;467.40625
0;51100;INTARIAN_PEPPER_ROOT;12045;8;12042;23;;;12058;8;12061;23;;;12051.5;3526.0
0;51100;ASH_COATED_OSMIUM;9990;15;;;;;10006;15;10009;29;;;9998.0;434.53125
0;51200;INTARIAN_PEPPER_ROOT;12045;9;12042;21;;;;;;;;;12045.0;3534.0
0;51200;ASH_COATED_OSMIUM;9991;13;9989;30;;;10010;30;;;;;10000.5;402.28125
0;51300;INTARIAN_PEPPER_ROOT;12042;18;;;;;12058;8;12061;18;;;12050.0;3542.0
0;51300;ASH_COATED_OSMIUM;9989;23;;;;;10007;13;10010;23;;;9998.0;403.34375
0;51400;ASH_COATED_OSMIUM;9989;22;;;;;10010;22;;;;;9999.5;389.625
0;51400;INTARIAN_PEPPER_ROOT;12045;12;12042;23;;;12058;12;;;;;12051.5;3550.0
0;51500;ASH_COATED_OSMIUM;9991;15;9988;21;;;10007;15;10009;21;;;9999.0;397.71875
0;51500;INTARIAN_PEPPER_ROOT;12045;10;12042;19;;;12061;19;;;;;12053.0;3558.0
0;51600;ASH_COATED_OSMIUM;9988;21;;;;;10007;12;;;;;9997.5;397.21875
0;51600;INTARIAN_PEPPER_ROOT;12045;11;;;;;12058;11;;;;;12051.5;3566.0
0;51700;ASH_COATED_OSMIUM;9988;30;;;;;10009;30;;;;;9998.5;410.59375
0;51700;INTARIAN_PEPPER_ROOT;12045;8;12042;19;;;12048;4;12058;8;;;12046.5;3574.0
0;51800;ASH_COATED_OSMIUM;;;;;;;10007;10;10009;25;;;10007.0;403.65625
0;51800;INTARIAN_PEPPER_ROOT;12042;16;;;;;12061;16;;;;;12051.5;3582.0
0;51900;ASH_COATED_OSMIUM;9988;26;;;;;10007;11;10009;26;;;9997.5;400.03125
0;51900;INTARIAN_PEPPER_ROOT;12042;18;;;;;12058;9;12061;18;;;12050.0;3590.0
0;52000;ASH_COATED_OSMIUM;9988;21;;;;;10009;21;;;;;9998.5;398.8125
0;52000;INTARIAN_PEPPER_ROOT;12045;9;12042;18;;;12059;9;12062;18;;;12052.0;3598.0
0;52100;INTARIAN_PEPPER_ROOT;12046;10;12043;20;;;12059;10;12062;20;;;12052.5;3606.0
0;52100;ASH_COATED_OSMIUM;9992;11;9989;27;;;10008;11;10010;27;;;10000.0;372.4375
